session_id,window_end_elapsed_seconds,transport_type,throughput_mean,throughput_median,throughput_min,throughput_max,throughput_std,throughput_p10,throughput_p25,throughput_first,throughput_last,throughput_change,throughput_slope,throughput_coefficient_variation,measurements_count,lookback_duration_seconds,proportion_below_low,proportion_below_medium,proportion_below_high,current_profile,required_capacity_mbps,future_throughput_mean,future_throughput_min,future_throughput_p10,future_profile,future_below_low,downgrade_needed,split
report_bus_0003,350,bus,14.89314063991313,13.96528,0.0,62.43168,9.345445773950242,2.6580243756243758,8.653149565149565,62.43168,22.179388611388614,-40.25229138861138,-0.00018380947778976503,0.6275000015043672,120,120,0.06666666666666667,0.125,0.18333333333333332,0,6.75,23.924187370149742,0.312736,12.433627990838188,2,0,0,train
report_bus_0003,360,bus,12.99876707363978,12.658036776119403,0.0,30.529504,7.666374270864541,2.2093278676084767,7.919939808986389,26.350496,12.618889552238807,-13.731606447761193,-0.00013845964965476055,0.5897770325011203,120,120,0.08333333333333333,0.14166666666666666,0.21666666666666667,0,6.75,24.40572154076061,0.0,14.133115620237184,2,0,0,train
report_bus_0003,370,bus,12.158057245352145,11.726098487848315,0.0,30.529504,7.167702690256463,2.2093278676084767,7.113797534586379,22.905856,15.163108891108893,-7.742747108891107,-0.00011429607478022631,0.5895434233949322,120,120,0.08333333333333333,0.14166666666666666,0.23333333333333334,0,6.75,25.2825531502222,0.0,17.52035873369989,2,0,0,train
report_bus_0003,380,bus,12.608637737391863,11.726098487848315,0.0,34.304542914171655,7.8629213386858785,2.2093278676084767,7.113797534586379,18.896239760239762,28.46887512487513,9.572635364635367,-2.999074487614569e-05,0.6236138671323543,120,120,0.08333333333333333,0.14166666666666666,0.23333333333333334,0,6.75,25.291733079271335,0.0,17.52035873369989,2,0,0,train
report_bus_0003,390,bus,13.288630811534063,11.726098487848315,0.0,36.33109418837675,8.658931273882757,2.2093278676084767,7.113797534586379,17.45518318318318,25.448870387890256,7.993687204707076,4.090892640260718e-05,0.6516044727773692,120,120,0.08333333333333333,0.14166666666666666,0.23333333333333334,0,6.75,25.22369918632434,0.0,17.059331207239325,2,0,0,train
report_bus_0003,400,bus,13.889021600074853,11.726098487848315,0.0,36.33109418837675,9.395450564045882,2.2093278676084767,7.113797534586379,1.905630676084763,31.027420689655173,29.12179001357041,0.0001283985547757324,0.6764659768399558,120,120,0.08333333333333333,0.14166666666666666,0.23333333333333334,0,6.75,25.33802169239229,0.0,16.591353173514246,2,0,0,train
report_bus_0003,410,bus,14.860158105398614,11.86492761523046,0.0,36.33109418837675,10.215685537177219,2.308926580619381,7.386601529880478,11.759615230460922,28.291851554663992,16.53223632420307,0.00020815036083127544,0.68745470032825,120,120,0.08333333333333333,0.13333333333333333,0.225,0,6.75,24.962248825756163,0.0,17.059331207239325,2,0,0,train
report_bus_0003,420,bus,15.785125342936022,13.325444695025533,0.0,36.33109418837675,10.29331479614453,2.308926580619381,8.116634242242242,12.370834834834834,20.083167839195983,7.712333004361149,0.00021486417842714588,0.6520895192479974,120,120,0.08333333333333333,0.125,0.20833333333333334,0,6.75,25.008901426353063,0.0,17.059331207239325,2,0,0,train
report_bus_0003,430,bus,16.859762240609992,16.053066422391208,0.0,36.33109418837675,10.215411289464612,3.4217632,8.74513124033124,8.258018018018019,25.948793834296723,17.690775816278702,0.00021200420601307358,0.605904824971898,120,120,0.06666666666666667,0.1,0.18333333333333332,1,6.75,25.052741363350123,0.0,17.526763063433993,2,0,0,train
report_bus_0003,440,bus,17.93156648572941,18.94283009166108,0.0,36.33109418837675,9.8211979468132,4.867772101148911,9.69035519018024,13.771168,4.250147117296223,-9.521020882703777,0.00018345906575690322,0.5477044046670025,120,120,0.05,0.06666666666666667,0.15833333333333333,1,6.75,24.581366498289388,0.0,14.215155431189594,2,0,0,train
report_bus_0003,450,bus,19.206860958353403,20.809165510406345,0.0,36.33109418837675,9.144021175204482,6.461606400000001,11.5566828057698,10.542156982670745,23.629184,13.087027017329254,0.00014831011904666773,0.4760809793454347,119,120,0.025210084033613446,0.03361344537815126,0.1092436974789916,1,6.75,23.932867802653245,0.0,10.682039456631305,2,0,0,train
report_bus_0003,460,bus,20.49490114787372,22.316831527093598,0.0,36.33109418837675,8.66675788442386,7.968654023904384,13.942690792852584,10.044672,26.23395348837209,16.18928148837209,0.0001253637473327139,0.42287385637490665,119,120,0.025210084033613446,0.03361344537815126,0.08403361344537816,2,6.75,23.206789531783592,0.0,10.332913177413863,2,0,0,train
report_bus_0003,470,bus,22.06730806260603,23.629184,0.312736,36.33109418837675,7.891698520460028,11.093273167783227,17.777068125898076,8.179200000000002,26.693712031558185,18.514512031558183,9.714154403228452e-05,0.3576194476494774,119,120,0.01680672268907563,0.01680672268907563,0.058823529411764705,2,6.75,22.29431164225901,0.0,9.285511111111111,2,0,0,train
report_bus_0003,480,bus,23.714911181290866,24.80087843137255,4.250147117296223,36.33109418837675,6.555352848219617,14.93158094246596,20.78077513997271,10.332697176241481,26.665437934458794,16.332740758217312,5.1905536077414554e-05,0.276423251097447,119,120,0.0,0.0,0.025210084033613446,2,6.75,21.120591880167073,0.0,7.58192810327706,2,0,0,train
report_bus_0003,490,bus,25.572277608314835,26.06908161258604,4.250147117296223,36.33109418837675,5.472778318812429,18.72052312355428,22.48525125706624,23.00651313131313,30.668044044044045,7.661530912730914,2.457133151666531e-05,0.21401215811269594,119,120,0.0,0.0,0.008403361344537815,2,6.75,20.13741602329838,0.0,7.58192810327706,2,0,0,train
report_bus_0003,500,bus,26.04321250708096,26.380754793138244,4.250147117296223,42.914388059701494,5.819918936871927,18.72052312355428,22.68376895925926,21.240103482587067,27.54447619047619,6.304372707889122,4.2712128563378524e-05,0.2234716218396457,119,120,0.0,0.0,0.008403361344537815,2,6.75,19.532816358433013,0.0,6.349593870243596,1,0,1,train
report_bus_0003,510,bus,26.65272027774207,26.754838206627678,4.250147117296223,42.914388059701494,5.969944966086545,19.489246517835916,23.11669140421332,25.391316782522345,30.621226666666665,5.22990988414432,6.566545914800083e-05,0.2239900807075254,119,120,0.0,0.0,0.008403361344537815,2,6.75,18.886252663628003,0.0,6.349593870243596,1,0,1,train
report_bus_0003,520,bus,26.513508462229417,26.693712031558185,4.250147117296223,42.914388059701494,5.919620085870793,19.489246517835916,22.995629518389208,16.252136820925553,21.895360315893388,5.643223494967835,6.693068638217072e-05,0.2232680783949721,119,120,0.0,0.0,0.008403361344537815,2,6.75,18.360518017318135,0.0,6.349593870243596,1,0,1,train
report_bus_0003,530,bus,25.38274140305617,26.001549407114624,4.250147117296223,42.914388059701494,6.55426048300417,17.893669397476526,21.608216946400212,26.836196984924623,20.55227254509018,-6.283924439834443,4.13782852290149e-05,0.2582172027413483,119,120,0.0,0.0,0.025210084033613446,2,6.75,18.46874366519203,0.0,7.47708123138034,2,0,0,train
report_bus_0003,540,bus,24.934038677188017,25.95195867013641,0.0,42.914388059701494,7.2831472515398215,16.691806544855066,21.39623596323995,23.27226747720365,20.145931589537224,-3.126335887666425,-7.63811566354728e-06,0.29209657311565507,118,120,0.00847457627118644,0.00847457627118644,0.0423728813559322,2,6.75,18.619280770313487,0.0,8.000224149826716,2,0,0,train
report_bus_0003,550,bus,25.230871356016436,25.987003952569168,0.0,42.914388059701494,7.130104461810983,19.117182521334907,21.978683301753048,27.74253093812375,28.691415019762843,0.9488840816390933,-1.4942579968797558e-05,0.2825944598267222,118,120,0.00847457627118644,0.00847457627118644,0.0423728813559322,2,6.75,18.018764064116098,0.0,7.427621556886229,2,0,0,train
report_bus_0003,560,bus,25.64187169201998,26.347501168671283,0.0,42.914388059701494,6.885411580913294,19.111042772372542,22.40185357594458,21.022380952380953,18.992781655034896,-2.0295992973460564,-3.599927037291499e-05,0.26852219150040074,118,120,0.00847457627118644,0.00847457627118644,0.03389830508474576,2,6.75,17.8384824605831,0.0,7.427621556886229,2,0,0,train
report_bus_0003,570,bus,25.819074979984297,26.675610832497494,0.0,42.914388059701494,7.934693181488884,16.491715168748467,22.842218680950786,24.832978303747534,42.7813042616452,17.948325957897662,-5.4322330355995434e-05,0.30731903399483096,119,120,0.01680672268907563,0.01680672268907563,0.05042016806722689,2,6.75,17.081401575262674,0.0,6.4917042605761015,1,0,1,train
report_bus_0003,580,bus,26.22864305425111,26.930013875123887,0.0,53.84004719764012,8.848588299521907,15.40932565218055,22.061280157946697,26.754838206627678,17.929924453280318,-8.82491375334736,-4.631034452265898e-05,0.3373635563692548,119,120,0.01680672268907563,0.01680672268907563,0.05042016806722689,2,6.75,16.06124473228397,0.0,5.974303535271032,1,0,1,train
report_bus_0005,120,bus,47.13936540527042,50.222032,7.176192,66.84473926073926,14.134671602846366,28.473753600000002,34.336768000000006,30.288395061728394,41.565376,11.276980938271606,-8.255263524856976e-05,0.2998485762658578,120,120,0.0,0.0,0.0,2,6.75,38.80411787247538,0.0,16.574819423776223,2,0,0,train
report_bus_0005,130,bus,45.2755481221111,46.82257233233233,7.176192,65.486848,14.731181737324505,26.84143827027027,32.2440523963964,63.908928,20.516352,-43.392576000000005,-0.00012697456555466378,0.3253672754572413,120,120,0.0,0.0,0.0,2,6.75,38.55910469810541,0.0,16.574819423776223,2,0,0,train
report_bus_0005,140,bus,42.342967042231884,41.2421874994995,7.176192,65.486848,15.670172732602145,23.05942338818819,29.704969462537463,28.491776,25.682304,-2.809472000000003,-0.0001823380942218171,0.37007734287899763,120,120,0.0,0.0,0.0,2,6.75,38.604040483790705,0.0,17.817793486513487,2,0,0,train
report_bus_0005,150,bus,41.731320879234744,40.3742514994995,7.176192,65.486848,15.529235751957975,23.05942338818819,29.210009066009068,29.35671671671672,28.769886113886116,-0.5868306028306023,-0.00016540981370885265,0.37212423246553,120,120,0.0,0.0,0.0,2,6.75,38.234251987619814,0.0,17.3655808,2,0,0,train
report_bus_0006,120,bus,36.33443330326256,34.50872,10.589888,69.369856,15.896779988310797,17.224204800000003,22.79544,20.118908635794742,31.254016,11.135107364205258,0.00010230895560092262,0.43751280928560365,120,120,0.0,0.0,0.0,2,6.75,37.19800054221807,2.749762237762238,22.448413213213215,2,0,0,train
report_bus_0006,130,bus,37.05449170958638,34.59348034434434,10.589888,69.369856,15.497872308749525,18.0305216,23.97125115684316,29.80442842842843,52.115468531468544,22.311040103040114,6.055446783141424e-06,0.4182454432303025,120,120,0.0,0.0,0.0,2,6.75,37.213259943983786,2.749762237762238,21.1472078990991,2,0,0,train
report_bus_0006,140,bus,38.73418621604381,35.896048,11.206656,69.369856,15.264466000058166,20.475730770130774,25.476615416583417,50.46364835164836,33.079607607607606,-17.384040744040753,-2.7992958374940472e-05,0.3940825273808278,120,120,0.0,0.0,0.0,2,6.75,35.98914823631154,2.749762237762238,20.7833664,2,0,0,train
report_bus_0006,150,bus,40.46320700514408,38.56396251748252,11.206656,69.369856,15.465666599721807,20.488758316716716,27.198548643356645,41.843168,32.2115004995005,-9.631667500499496,-1.8799855949855577e-05,0.382215542078898,120,120,0.0,0.0,0.0,2,6.75,34.50282412442921,2.749762237762238,20.662011345454545,2,0,0,train
report_bus_0006,160,bus,41.60188383848917,40.824528,2.749762237762238,69.369856,15.82290924933569,21.447149033366635,29.146057489489486,51.939648,40.24800799200799,-11.691640007992007,-6.425069173817872e-05,0.38034117182685545,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,33.64165378120322,10.471264,21.059776,2,0,0,train
report_bus_0006,170,bus,40.72156309277242,37.96654393606394,2.749762237762238,69.369856,15.770302609382583,21.447149033366635,28.212487312687312,60.58307907907908,37.259872,-23.323207079079076,-4.3744770695767675e-05,0.3872715439103962,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,32.67843381455872,10.471264,20.378750760360365,2,0,0,train
report_bus_0006,180,bus,40.50391861600688,37.96654393606394,2.749762237762238,69.369856,15.539544792153425,22.27033744815185,28.698168464464462,56.00976,31.505681681681683,-24.504078318318317,-2.257700992234497e-05,0.38365534306629534,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,31.706977104387352,10.471264,18.428927872127872,2,0,0,train
report_bus_0006,190,bus,40.09761272038739,36.442448,2.749762237762238,69.369856,15.605382705659071,22.163968,28.212487312687312,62.963712,25.371419419419418,-37.59229258058058,-7.334535752672204e-05,0.38918483288469213,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,31.325006729186033,10.471264,18.4790719008991,2,0,0,train
report_bus_0006,200,bus,38.830106162569095,34.86893536863137,2.749762237762238,69.369856,14.951905674960237,22.163968,27.618365634365638,63.47367832167833,25.460736,-38.012942321678324,-3.398744600696105e-05,0.38505961359882573,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,30.712231855632318,10.471264,18.4790719008991,2,0,0,train
report_bus_0006,210,bus,38.38458972343496,34.86893536863137,2.749762237762238,63.03175224775226,14.375638910926815,22.163968,27.618365634365638,61.19424,32.899072,-28.295168000000004,4.980370600761315e-05,0.3745158933443035,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,29.265335144351855,10.471264,17.9921312,2,0,0,train
report_bus_0006,220,bus,38.73368969866507,34.361264,2.749762237762238,64.71597997997998,14.668364795963992,22.163968,28.212487312687312,32.450944,25.69718281718282,-6.753761182817179,0.0001169273880526568,0.3786978444366876,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,27.637977466077377,7.40004004004004,16.396512,2,0,0,train
report_bus_0006,230,bus,38.98022521017683,34.677440000000004,2.749762237762238,64.71597997997998,14.775429952711425,21.919474674674674,28.212487312687312,20.47916716716717,29.800087912087914,9.320920744920745,5.975452338992129e-05,0.3790493737027949,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,27.468313154832444,7.40004004004004,16.396512,2,0,0,train
report_bus_0006,240,bus,40.22209840948631,38.00321593606394,2.749762237762238,64.71597997997998,14.729556956016086,23.5761568,29.54682182982983,32.55232832832833,26.800495504495508,-5.751832823832821,-7.647231907203952e-07,0.3662055819679002,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,26.705751782351076,7.40004004004004,16.4950112,2,0,0,train
report_bus_0006,250,bus,40.18574344478068,38.252608,2.749762237762238,64.71597997997998,14.870230394473548,23.463611656456457,29.779535403535405,29.271319319319318,15.762546546546547,-13.50877277277277,-9.475192314446312e-05,0.3700374590532776,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,26.570092994298147,7.40004004004004,17.295379200000003,2,0,0,train
report_bus_0006,260,bus,39.28843340612904,37.880880000000005,2.749762237762238,64.71597997997998,14.586789092971573,21.919474674674674,29.698072408408407,53.018624,25.29886113886114,-27.71976286113886,-0.00010505611026865278,0.37127438862695955,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,26.138637295731517,7.40004004004004,17.295379200000003,2,0,0,train
report_bus_0006,270,bus,37.74416817244754,36.48736880880881,2.749762237762238,64.71597997997998,13.96763698554938,21.919474674674674,27.583244935244938,53.3505025025025,28.182345654345657,-25.168156848156844,-7.774895664225134e-05,0.37006079778293977,120,120,0.0,0.008333333333333333,0.016666666666666666,2,6.75,26.73726498472774,7.40004004004004,17.295379200000003,2,0,0,train
report_bus_0006,280,bus,36.686511102653135,34.514690690690685,10.471264,64.71597997997998,12.884982005297097,21.919474674674674,27.069626565626567,58.155819819819826,22.49772972972973,-35.6580900900901,-8.734613096527724e-05,0.35121851650715474,120,120,0.0,0.0,0.0,2,6.75,27.545496563885365,7.40004004004004,16.686142925874126,2,0,0,train
report_bus_0006,290,bus,36.155879408722505,34.459942902902895,10.471264,64.71597997997998,12.54233538788588,21.919474674674674,26.76805594405595,39.71456,37.11156043956044,-2.6029995604395566,-9.442754739612637e-05,0.3468961505845734,120,120,0.0,0.0,0.0,2,6.75,27.318374246472125,7.40004004004004,16.234067200000002,2,0,0,train
report_bus_0006,300,bus,35.21481685205648,34.03806947747748,10.471264,64.71597997997998,12.387987491959914,21.1178958990991,25.638071112887115,24.501418581418584,20.795968,-3.705450581418585,-9.118512019506892e-05,0.35178338549946137,120,120,0.0,0.0,0.0,2,6.75,26.762904195936112,7.40004004004004,16.11867948768473,2,0,0,train
report_bus_0006,310,bus,35.05930432267408,34.0867901981982,10.471264,64.71597997997998,12.379131671188324,21.059776,25.638071112887115,47.931744,14.823719719719719,-33.10802428028028,-0.0001304414295283136,0.3530911953430378,120,120,0.0,0.0,0.0,2,6.75,26.526871428267082,7.40004004004004,16.234067200000002,2,0,0,train
report_bus_0006,320,bus,33.83673931930908,32.57152999399399,10.471264,64.71597997997998,12.713834553140961,20.58681983801984,24.091299051051053,33.44224727992087,20.590545454545456,-12.851701825375415,-0.000173925543374053,0.37574053555112374,120,120,0.0,0.0,0.0,2,6.75,26.563124585370552,7.40004004004004,16.234067200000002,2,0,0,train
report_bus_0006,330,bus,32.04420015476496,29.875819731819732,10.471264,64.71597997997998,12.04790978298449,20.34637956036036,23.652416,30.900224,23.224672,-7.675552,-0.00015684008698571997,0.37597785948147533,120,120,0.0,0.0,0.0,2,6.75,26.619562950690487,7.40004004004004,16.396512,2,0,0,train
report_bus_0007,120,bus,24.20745502228089,23.671648,0.0,54.368864,10.310172984616496,13.234722682117882,18.359023999999998,0.0,23.169470529470534,23.169470529470534,8.224408329991287e-05,0.42590900097209167,120,120,0.016666666666666666,0.016666666666666666,0.058333333333333334,2,6.75,35.091606012207976,3.148928,18.49687367047047,2,0,0,train
report_bus_0007,130,bus,24.974912699409234,23.935824,3.4372027972027976,54.368864,9.321203694736367,14.6112416,19.045008,19.616096,19.424127872127876,-0.1919681278721228,-1.191813746245785e-05,0.3732226737656166,120,120,0.0,0.0,0.025,2,6.75,36.483288011035924,3.148928,18.938028799999998,2,0,0,train
report_bus_0007,140,bus,24.9385895666821,24.000457705705706,3.4372027972027976,54.368864,9.30214584745611,14.6112416,19.045008,19.605312,27.879495495495494,8.274183495495492,-1.1526144677988498e-05,0.3730020826792769,120,120,0.0,0.0,0.025,2,6.75,37.69038822117311,3.148928,20.17163467572428,2,0,0,train
report_bus_0007,150,bus,25.21646130592797,24.328841705705706,3.4372027972027976,54.368864,9.40195680340246,14.6112416,19.054634613386614,30.523904,10.784000000000002,-19.739904,2.2116849388480923e-06,0.37284996849229657,120,120,0.0,0.0,0.025,2,6.75,38.339464171669334,3.148928,20.66259278739279,2,0,0,train
report_bus_0007,160,bus,24.95869865435999,23.671648,3.655776,54.368864,9.198070954882763,14.6112416,18.819472,22.443776,18.464704704704705,-3.979071295295295,-1.473681097972033e-05,0.36853167235447865,120,120,0.0,0.0,0.016666666666666666,2,6.75,39.79513735112242,3.148928,21.1096384,2,0,0,train
report_bus_0007,170,bus,24.98394983121143,23.671648,3.655776,54.368864,9.139461375908057,14.7320224,19.063482613386615,15.594496,18.952384,3.357887999999999,-5.502814367313943e-05,0.3658133096509224,120,120,0.0,0.0,0.016666666666666666,2,6.75,41.21244319031146,3.148928,25.4967808,2,0,0,train
report_bus_0007,180,bus,25.55102537825258,24.36261861861862,3.655776,54.368864,9.224616408499054,14.6112416,19.712400288288286,26.297862137862143,36.15413813813814,9.856276000275994,-6.574773085276225e-05,0.3610272492762841,120,120,0.0,0.0,0.016666666666666666,2,6.75,42.106665367140565,3.148928,25.9419776,2,0,0,train
report_bus_0007,190,bus,26.995194565881768,24.767680319680323,3.655776,60.588032,10.715458419138576,14.6112416,19.712400288288286,26.968928,42.8648,15.895872000000004,7.652225787717438e-06,0.3969394772461262,120,120,0.0,0.0,0.016666666666666666,2,6.75,42.08406285266535,3.148928,25.9419776,2,0,0,train
report_bus_0007,200,bus,28.11933328081088,25.03375589210789,3.655776,61.046784,11.962591257243126,14.6112416,19.89622942942943,33.193952,23.224504504504505,-9.969447495495498,7.716151167986227e-05,0.4254222935437308,120,120,0.0,0.0,0.016666666666666666,2,6.75,42.3463513263076,3.148928,25.98174627932068,2,0,0,train
report_bus_0007,210,bus,29.27780761261641,25.084935287287287,3.655776,63.111168,13.343816048782186,14.6112416,19.89622942942943,46.207583583583585,35.87766966966967,-10.329913913913913,0.0001681247985055735,0.4557655486140998,120,120,0.0,0.0,0.016666666666666666,2,6.75,42.10365891995901,3.148928,25.951296,2,0,0,train
report_bus_0007,220,bus,28.923904907853444,25.03375589210789,3.148928,63.111168,12.938822019690464,14.6112416,19.712400288288286,43.86158958958959,13.650605394605396,-30.210984194984196,0.0001960673712301372,0.4473400829145066,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,41.529478752001594,0.0,24.89958317997998,2,0,0,train
report_bus_0007,230,bus,29.268902804486007,27.451124228228228,3.148928,63.111168,12.873656452137146,14.6112416,19.712400288288286,18.364928,34.050304,15.685375999999998,0.0001848388298306819,0.4398407599400691,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,41.383790945141875,0.0,24.078733347747747,2,0,0,train
report_bus_0007,240,bus,30.76988477455784,28.792896,3.148928,63.15794194194194,13.011396022830532,16.165535734134135,20.98738383183183,27.240456456456457,45.77153153153154,18.53107507507508,0.0001563608631057849,0.422861382750092,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,41.92444576031705,0.0,24.556542297342297,2,0,0,train
report_bus_0007,250,bus,33.217964602903,30.53826825225225,3.148928,63.179060939060946,13.77296550742656,18.49687367047047,22.60162475362475,20.640576,60.5232,39.88262400000001,0.0001655367393232687,0.4146240045732033,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,41.94456454233272,0.0,24.4226014977023,2,0,0,train
report_bus_0007,260,bus,35.26773105983719,33.185792,3.148928,65.89680880880881,14.57139595406456,18.80536,23.694227284715286,38.305728,45.722149850149854,7.4164218501498524,0.0001886640239857525,0.41316510918555893,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,41.90191558216394,0.0,24.12682032752753,2,0,0,train
report_bus_0007,270,bus,36.589647926727125,33.736189234765234,3.148928,65.89680880880881,14.968532187342793,19.655584345945947,24.806792456456456,9.371296,39.895456,30.524160000000002,0.00019744919025438984,0.4090919982973911,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,42.23800025149003,0.0,24.12682032752753,2,0,0,train
report_bus_0007,280,bus,38.94617890334904,37.20637200400401,3.148928,65.89680880880881,15.090183471278621,20.171634675724277,27.719032,18.507988011988015,61.14069269269269,42.63270468070468,0.00017979810064957253,0.38746249044680975,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,42.2981602966723,0.0,24.12682032752753,2,0,0,train
report_bus_0007,290,bus,39.86112327746168,38.87188701588702,3.148928,65.89680880880881,14.626703750984666,23.59382547542548,28.65972,18.500448,18.220192,-0.28025599999999784,6.477562395724103e-05,0.36694158489143514,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,42.58128893222351,0.0,24.12682032752753,2,0,0,train
report_bus_0007,300,bus,40.91974110702511,40.02704,3.148928,65.89680880880881,14.100948085657432,25.4967808,29.860168,46.140355644355644,47.174176,1.0338203556443588,8.8206497042358e-06,0.3446001295261513,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,41.49442927007461,0.0,22.937670400000002,2,0,0,train
report_bus_0008,120,bus,24.58663446209214,24.63664,0.0,59.12839160839161,11.99654231391854,9.571914498301698,15.622371956043958,0.0,43.487904095904106,43.487904095904106,0.00011097450477281203,0.48792942085729146,120,120,0.016666666666666666,0.041666666666666664,0.058333333333333334,2,6.75,29.197192277898946,1.77936,8.643376,2,0,0,validation
report_bus_0008,130,bus,26.947560678171687,26.08234074074074,0.9499419419419419,62.357504,13.388214510136443,11.007584028828829,16.673455000999002,37.77632,25.752192,-12.024127999999997,0.00016036358344464626,0.4968247282204392,120,120,0.008333333333333333,0.03333333333333333,0.05,2,6.75,26.996931927902597,0.0,7.2984786893106905,2,0,0,validation
report_bus_0008,140,bus,28.095542606920016,25.85683674074074,0.9499419419419419,64.51917517517518,15.339069892766675,10.1710984983017,16.559877002997005,45.48208,46.140355644355644,0.6582756443556406,0.00027934709826938134,0.5459609770621984,120,120,0.008333333333333333,0.03333333333333333,0.058333333333333334,2,6.75,25.13142927519283,0.0,7.2984786893106905,2,0,0,validation
report_bus_0008,150,bus,29.73166793984748,26.687136000000002,0.9499419419419419,65.536,16.61279595837406,10.1710984983017,16.673455000999002,27.035488,44.949237237237234,17.913749237237234,0.00033951335795294506,0.5587576180382728,120,120,0.008333333333333333,0.03333333333333333,0.058333333333333334,2,6.75,23.506109468695247,0.0,7.2984786893106905,2,0,0,validation
report_bus_0008,160,bus,32.86700720455394,29.97856,2.232288,65.536,16.852288969749765,12.756150400000001,20.86364,5.074496,54.045922077922086,48.97142607792209,0.00034412810963701336,0.5127418162799675,120,120,0.0,0.016666666666666666,0.041666666666666664,2,6.75,21.628562182230983,0.0,7.2984786893106905,2,0,0,validation
report_bus_0009,120,bus,34.27307001413517,31.96108096703297,0.5476407185628742,92.666912,19.711466216932315,11.785075200000001,17.407983983983982,0.5476407185628742,23.342176,22.794535281437124,-0.000322098719472674,0.5751298675258083,120,120,0.008333333333333333,0.008333333333333333,0.016666666666666666,2,6.75,27.570069147157504,0.0,12.7861152,2,0,0,test
report_bus_0009,130,bus,30.97149657652191,27.11078464064064,3.6307667667667665,73.744384,16.572059067602467,11.9781312,17.500277724277726,51.9776,23.395264,-28.582336,-0.0002662194087402215,0.5350745330196602,120,120,0.0,0.0,0.008333333333333333,2,6.75,27.091604188912456,0.0,12.150332800000001,2,0,0,test
report_bus_0009,140,bus,28.214608885300617,23.44384,0.0,64.749568,15.831172119847652,11.0210368,16.26912,54.809824,29.528064,-25.28176,-0.0002733866650093724,0.5610984077151412,120,120,0.008333333333333333,0.008333333333333333,0.025,2,6.75,26.832563312559937,2.3270169830169833,11.660281600000001,2,0,0,test
report_bus_0009,150,bus,25.929262082665016,22.53904,0.0,64.749568,14.521141744867466,9.993041077322678,15.895616,41.481536,29.584736,-11.896799999999999,-0.00021587805250922827,0.5600291168554141,120,120,0.008333333333333333,0.008333333333333333,0.025,2,6.75,27.236509729128212,0.183328,11.5822112,2,0,0,test
report_bus_0009,160,bus,24.795638683437883,22.53904,0.0,64.749568,13.06062376506381,9.993041077322678,16.029391999999998,41.775744,22.957746253746258,-18.817997746253745,-0.0001259565869877175,0.5267306856583446,120,120,0.008333333333333333,0.008333333333333333,0.025,2,6.75,27.159091860649728,0.183328,11.5822112,2,0,0,test
report_bus_0009,170,bus,22.760748092657426,19.780297942057942,0.0,64.749568,11.98591350767793,9.993041077322678,14.515956563956564,15.345632,17.050656,1.7050239999999999,-0.00010321868326553255,0.5266045500299071,120,120,0.008333333333333333,0.008333333333333333,0.025,2,6.75,28.684234380651453,0.183328,11.660281600000001,2,0,0,test
report_bus_0009,180,bus,22.582324870877674,19.780297942057942,0.0,64.749568,11.38690290345292,11.2015296,14.730308994308995,19.321158841158844,12.196704,-7.124454841158844,-0.00012618062940376716,0.5042396196388774,120,120,0.008333333333333333,0.008333333333333333,0.016666666666666666,2,6.75,29.836233755912343,0.183328,11.9012224,2,0,0,test
report_bus_0009,190,bus,22.475918370912503,19.780297942057942,0.0,64.749568,11.550349259213004,11.0533152,14.550537462537465,35.358656,22.015072,-13.343584000000003,-3.8509432411535025e-05,0.5138988791737665,120,120,0.008333333333333333,0.008333333333333333,0.016666666666666666,2,6.75,30.174563682792307,0.183328,12.33206495135135,2,0,0,test
report_bus_0009,200,bus,23.59278501900795,19.979536000000003,0.0,64.913408,13.067591734631833,11.0533152,14.730308994308995,31.054368,37.429696,6.375328,8.423555955001126e-05,0.5538808463733168,120,120,0.008333333333333333,0.008333333333333333,0.016666666666666666,2,6.75,30.22471664950314,0.183328,12.33206495135135,2,0,0,test
